time,0,,0.4520094394683838,0.9533324241638184,1.454766035079956,2.0324923992156982,2.4139719009399414
estimate,0,0,,,,0.003311258278145695,8.32639467110741e-05
real,0,0,,,,0.04175093359251217,0.001734611653289364
time,1,,0.26349592208862305,0.7649216651916504,1.2662813663482666,1.767920732498169,2.523186683654785,3.3172378540039062,4.182653188705444
estimate,1,0,,,,,0.04729729729729731,0.0013155730965301758,0.00040922809350861934
real,1,0,,,,,0.01315419070986688,0.001727906521906697,0.0008899427419452861
time,2,,0.5165927410125732,1.0180702209472656,1.5195820331573486,2.0810656547546387,2.939173698425293,3.752991199493408,4.458096027374268,5.3355395793914795,6.096052646636963,6.854912281036377,7.804765939712524,8.569011211395264,9.271398544311523,10.17227554321289,10.96605896949768,11.657260656356812,12.3737952709198,12.474913120269775
estimate,2,0,,,,0.15384615384615383,0.005801305293691081,0.003014318010550113,0.0016246953696181965,0.0016246953696181965,0.0016246953696181965,0.0016246953696181965,0.0016246953696181965,inf,0.0005360493165371214,0.0005360493165371214,0.0005360493165371214,0.0005360493165371214,inf,0.0003209757663296421
real,2,0,,,,0.019039302252556782,0.004464962787793858,0.003320015693781,0.0023669590139443345,0.0023669590139443345,0.0023669590139443345,0.0023669590139443345,0.0023669590139443345,0.0016196500678802399,0.0009347861216088181,0.0009347861216088181,0.0009347861216088181,0.0009347861216088181,0.0010320198330936903,0.0007797993346711524
time,3,,0.5946805477142334,1.1000680923461914,1.717787504196167,2.4057140350341797,3.170898675918579,3.913411855697632,4.604541063308716,5.408859491348267,6.270880222320557,7.073164224624634,7.681426286697388,8.638506174087524,9.317444324493408,10.081378936767578,10.628986835479736
estimate,3,0,,,0.11764705882352941,0.019480519480519484,0.005574912891986062,0.002853067047075606,0.0018722209220688043,0.0014678899082568807,0.0011149825783972125,0.0008785416209092906,0.0008785416209092906,0.0008785416209092906,0.0008785416209092906,0.0008785416209092906,0.00041871663351826646
real,3,0,,,0.022694500876729112,0.00867267888496669,0.0033884834695482664,0.004177268919771038,0.0036726077640051977,0.0029594555257924345,0.002201669134833344,0.001518640332117754,0.001518640332117754,0.001518640332117754,0.001518640332117754,0.001518640332117754,0.001157524186683258
time,4,,0.12357330322265625,0.7935283184051514,1.2949304580688477,2.1329588890075684,3.050729513168335,3.8810698986053467,4.5194995403289795,5.2086687088012695,6.06685209274292,6.733840465545654,7.669433355331421,7.811291456222534
estimate,4,0,,,,0.042134831460674156,0.001784362495944631,0.001784362495944631,0.0010859549822298277,0.0008105320037333595,0.0006531290820567628,0.0005471910857597665,0.0005471910857597665,0.0004429411290972055
real,4,0,,,,0.0045817304674821945,0.0013377119412081413,0.0013377119412081413,0.0009124709415672863,0.0006051523463663049,0.0005611908866463629,0.000483923793727089,0.000483923793727089,0.00047996226246595013
time,5,,0.3973250389099121,0.954024076461792,1.7083404064178467,2.4179067611694336,3.03737735748291,3.6616289615631104,4.2627081871032715,4.8334059715271,5.472441673278809,6.202469110488892,6.899224281311035,7.576747894287109,8.28344178199768,8.906524896621704,9.485906600952148,10.14901328086853,10.77572751045227,10.831005334854126
estimate,5,0,,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.000395882818685669
real,5,0,,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.01188830195814275,0.0
time,6,,0.42261481285095215,0.9350318908691406,1.436436414718628,2.105100393295288,2.591644287109375
estimate,6,0,,,,0.01,0.00010836584308625921
real,6,0,,,,0.01794199165008541,0.0015898679077819174
time,7,,0.6142385005950928
estimate,7,0,0.000395882818685669
real,7,0,0.0
time,8,,1.0299062728881836,1.536268711090088,2.2529103755950928,2.9644031524658203
estimate,8,0,,,0.004484304932735426,0.00040771948899157376
real,8,0,,,0.022184771666972837,0.005523432969039155
time,9,,0.7794437408447266,1.2810113430023193,1.782503366470337,2.284115791320801,2.9405062198638916,3.61462664604187,4.320068359375
estimate,9,0,,,,,0.0020491803278688526,0.0005605381165919284,0.00026511134676564154
real,9,0,,,,,0.0051179059073401395,0.002067108289167655,0.00174968797712091
time,10,,0.0371549129486084
estimate,10,0,5.116031596611141e-06
real,10,0,0.0007781818857063166
time,11,,0.0003154277801513672
estimate,11,0,3.029385034837928e-05
real,11,0,0.0013746289073252003
time,12,,2.8629887104034424,3.390549898147583,4.044954538345337,4.465583562850952
estimate,12,0,,0.01282051282051282,0.0012499999999999998,0.00042735042735042735
real,12,0,,0.0521180637468227,0.011728090099331172,0.013693902065143107
time,13,,11.917211771011353,12.797011137008667,13.510611295700073,14.288092136383057,15.054241180419922,15.706443071365356,16.4521381855011,17.23538637161255,17.995152950286865,18.820602655410767,19.463908672332764,20.269315004348755,21.088521003723145,21.849107265472412,22.637694835662842,23.314900636672974,24.00660514831543,24.78110909461975,25.451871633529663,26.074859142303467,26.792165279388428,27.507742404937744,28.55321431159973,29.35208010673523
estimate,13,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0013812154696132596
real,13,0,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.3784530386740331,0.0
